event_id,path,size_kb,tx_delay_ms,proc_delay_ms,total_delay_ms,cost_usd,energy_j,latency_need,peak_hour
7806,cloud,6.072,10.949,1.012,11.961,0.00242906,0.000149,medium,False
7807,cloud,3.476,10.543,0.579,11.123,0.00139079,8.5e-05,high,False
7808,edge,5.596,0.112,5.596,5.708,0.00028006,0.000137,low,False
7809,rc,6.847,0.767,3.423,4.191,0.00068503,0.000168,high,True
7810,cloud,5.809,10.908,0.968,11.876,0.00232384,0.000142,medium,False
7811,cloud,3.858,10.603,0.643,11.246,0.00154359,9.5e-05,high,False
7812,edge,3.881,0.086,3.881,3.967,0.00019425,9.5e-05,low,False
7813,edge,2.37,0.062,2.37,2.432,0.00011863,5.8e-05,low,False
7814,edge,5.902,0.117,5.902,6.02,0.00029541,0.000145,low,True
7815,cloud,3.848,10.601,0.641,11.243,0.00153962,9.4e-05,medium,False
7816,edge,4.873,0.101,4.873,4.974,0.0002439,0.00012,low,False
7817,edge,6.138,0.121,6.138,6.259,0.00030722,0.000151,low,False
7818,edge,6.689,0.13,6.689,6.818,0.00033477,0.000164,low,False
7819,rc,3.522,0.638,1.761,2.398,0.00035235,8.6e-05,high,True
7820,rc,4.142,0.662,2.071,2.733,0.00041437,0.000102,high,True
7821,edge,1.629,0.05,1.629,1.679,8.151e-05,4e-05,low,False
7822,cloud,5.313,10.83,0.885,11.715,0.00212531,0.00013,medium,False
7823,edge,3.614,0.081,3.614,3.695,0.00018088,8.9e-05,low,False
7824,rc,4.08,0.659,2.04,2.699,0.00040822,0.0001,medium,True
7825,rc,6.185,0.742,3.092,3.834,0.0006188,0.000152,high,True
7826,edge,2.283,0.061,2.283,2.344,0.00011426,5.6e-05,low,True
7827,cloud,8.284,11.294,1.381,12.675,0.00331404,0.000203,medium,False
7828,cloud,5.052,10.789,0.842,11.631,0.0020209,0.000124,medium,False
7829,rc,5.719,0.723,2.859,3.583,0.00057216,0.00014,medium,True
7830,cloud,7.243,11.132,1.207,12.339,0.00289759,0.000178,medium,False
7831,rc,5.771,0.725,2.885,3.611,0.00057736,0.000142,medium,True
7832,rc,6.157,0.741,3.079,3.819,0.00061601,0.000151,high,True
7833,cloud,4.739,10.74,0.79,11.53,0.00189593,0.000116,high,False
7834,edge,7.404,0.141,7.404,7.544,0.00037055,0.000182,low,True
7835,edge,6.145,0.121,6.145,6.266,0.00030756,0.000151,low,False
7836,rc,5.461,0.713,2.731,3.444,0.00054641,0.000134,high,True
7837,edge,7.124,0.136,7.124,7.26,0.00035653,0.000175,low,False
7838,cloud,3.306,10.516,0.551,11.067,0.0013224,8.1e-05,high,False
7839,edge,7.315,0.139,7.315,7.454,0.0003661,0.000179,low,False
7840,cloud,3.97,10.62,0.662,11.282,0.00158826,9.7e-05,medium,False
7841,rc,5.12,0.7,2.56,3.26,0.00051223,0.000126,high,True
7842,cloud,4.449,10.695,0.742,11.437,0.00177995,0.000109,high,False
7843,rc,5.012,0.696,2.506,3.202,0.00050149,0.000123,medium,True
7844,edge,4.412,0.094,4.412,4.506,0.00022084,0.000108,low,False
7845,rc,7.306,0.785,3.653,4.439,0.00073098,0.000179,medium,True
7846,rc,4.789,0.687,2.395,3.082,0.00047918,0.000117,high,True
7847,edge,6.697,0.13,6.697,6.827,0.00033519,0.000164,low,True
7848,cloud,7.44,11.162,1.24,12.402,0.00297638,0.000183,medium,False
7849,cloud,2.463,10.385,0.41,10.795,0.00098519,6e-05,medium,False
7850,cloud,3.847,10.601,0.641,11.242,0.00153894,9.4e-05,high,False
7851,rc,5.058,0.698,2.529,3.227,0.00050606,0.000124,high,True
7852,edge,6.185,0.122,6.185,6.307,0.00030956,0.000152,low,True
7853,edge,3.706,0.083,3.706,3.788,0.00018546,9.1e-05,low,True
7854,cloud,8.205,11.282,1.368,12.65,0.00328259,0.000201,medium,False
7855,rc,6.123,0.739,3.062,3.801,0.00061261,0.00015,high,True
7856,edge,2.625,0.066,2.625,2.691,0.00013137,6.4e-05,low,False
7857,cloud,6.309,10.986,1.051,12.037,0.00252392,0.000155,medium,False
7858,edge,4.836,0.101,4.836,4.936,0.00024201,0.000119,low,False
7859,cloud,5.416,10.846,0.903,11.749,0.00216676,0.000133,high,False
7860,rc,6.048,0.736,3.024,3.76,0.00060505,0.000148,medium,True
7861,rc,4.371,0.671,2.186,2.856,0.00043735,0.000107,medium,True
7862,cloud,4.116,10.643,0.686,11.329,0.00164681,0.000101,medium,False
7863,edge,4.884,0.101,4.884,4.986,0.00024445,0.00012,low,False
7864,edge,3.111,0.074,3.111,3.184,0.00015569,7.6e-05,low,False
7865,cloud,5.21,10.814,0.868,11.682,0.0020842,0.000128,medium,False
7866,edge,6.194,0.122,6.194,6.316,0.00031001,0.000152,low,False
7867,edge,4.505,0.095,4.505,4.601,0.00022549,0.000111,low,True
7868,rc,4.693,0.683,2.347,3.03,0.00046958,0.000115,high,True
7869,rc,2.457,0.596,1.228,1.824,0.00024578,6e-05,high,True
7870,cloud,3.009,10.47,0.501,10.972,0.0012037,7.4e-05,medium,False
7871,edge,5.982,0.118,5.982,6.1,0.00029937,0.000147,low,False
7872,cloud,6.539,11.022,1.09,12.111,0.00261586,0.00016,medium,False
7873,edge,6.237,0.122,6.237,6.36,0.00031216,0.000153,low,False
7874,rc,4.545,0.678,2.273,2.95,0.00045477,0.000112,medium,True
7875,edge,4.237,0.091,4.237,4.328,0.00021205,0.000104,low,False
7876,cloud,5.523,10.863,0.92,11.783,0.00220935,0.000135,high,False
7877,cloud,3.137,10.49,0.523,11.013,0.0012551,7.7e-05,medium,False
7878,cloud,2.598,10.406,0.433,10.839,0.00103951,6.4e-05,high,False
7879,rc,7.111,0.778,3.556,4.333,0.00071148,0.000174,medium,True
7880,cloud,4.971,10.777,0.828,11.605,0.00198855,0.000122,high,False
7881,cloud,4.957,10.775,0.826,11.601,0.0019832,0.000122,high,False
7882,rc,3.185,0.624,1.592,2.217,0.00031862,7.8e-05,high,True
7883,cloud,4.984,10.779,0.831,11.61,0.00199404,0.000122,medium,False
7884,cloud,5.658,10.884,0.943,11.827,0.00226368,0.000139,medium,False
7885,rc,5.083,0.699,2.541,3.24,0.00050855,0.000125,high,True
7886,edge,2.792,0.069,2.792,2.861,0.00013975,6.8e-05,low,True
7887,cloud,3.594,10.562,0.599,11.161,0.00143773,8.8e-05,high,False
7888,cloud,3.376,10.528,0.563,11.09,0.00135075,8.3e-05,medium,False
7889,cloud,4.032,10.63,0.672,11.302,0.00161306,9.9e-05,medium,False
7890,cloud,5.229,10.817,0.872,11.689,0.0020921,0.000128,medium,False
7891,edge,6.263,0.123,6.263,6.386,0.00031344,0.000154,low,False
7892,rc,4.456,0.674,2.228,2.902,0.00044578,0.000109,high,True
7893,cloud,5.075,10.793,0.846,11.639,0.00203034,0.000124,high,False
7894,edge,3.167,0.074,3.167,3.242,0.00015853,7.8e-05,low,True
7895,edge,5.362,0.109,5.362,5.471,0.00026836,0.000132,low,False
7896,rc,5.991,0.734,2.995,3.729,0.00059937,0.000147,high,True
7897,edge,5.896,0.117,5.896,6.013,0.00029507,0.000145,low,False
7898,cloud,5.259,10.822,0.877,11.698,0.00210399,0.000129,high,False
7899,edge,7.182,0.137,7.182,7.32,0.00035947,0.000176,low,False
7900,edge,6.427,0.125,6.427,6.552,0.00032164,0.000158,low,True
7901,rc,4.281,0.667,2.141,2.808,0.00042831,0.000105,medium,True
7902,rc,5.409,0.711,2.704,3.416,0.00054114,0.000133,medium,True
7903,edge,6.073,0.12,6.073,6.192,0.00030393,0.000149,low,False
7904,edge,5.498,0.111,5.498,5.609,0.00027518,0.000135,low,False
7905,edge,4.883,0.101,4.883,4.984,0.00024438,0.00012,low,True
7906,edge,5.581,0.112,5.581,5.693,0.00027932,0.000137,low,True
7907,cloud,5.081,10.794,0.847,11.641,0.00203267,0.000125,medium,False
7908,cloud,4.109,10.642,0.685,11.327,0.00164397,0.000101,high,False
7909,edge,4.93,0.102,4.93,5.032,0.00024673,0.000121,low,False
7910,cloud,6.4,11.0,1.067,12.067,0.00256021,0.000157,high,False
7911,edge,4.774,0.1,4.774,4.874,0.00023895,0.000117,low,False
7912,edge,7.828,0.147,7.828,7.975,0.00039179,0.000192,low,False
7913,cloud,5.131,10.802,0.855,11.657,0.00205253,0.000126,medium,False
7914,edge,6.047,0.119,6.047,6.167,0.00030266,0.000148,low,True
